"id","date_time","trial","trial_mode","stimulus","stimulus_local","stimulus_global","position","x_position","y_position","correct_response","response","level","congruence","ACC","RT"
1,"2020-02-03_17h29.57.711",NA,"practice","bigHsmallS.png","S","H","up_left",-0.2,0.2,"s","s","loc","inc",1,915.999889
1,"2020-02-03_17h29.57.711",NA,"practice","bigSsmallH.png","H","S","down_left",-0.2,-0.2,"h","h","loc","inc",1,977.999926
1,"2020-02-03_17h29.57.711",NA,"practice","bigHsmallS.png","S","H","down_right",0.2,-0.2,"s","s","loc","inc",1,951.999903
1,"2020-02-03_17h29.57.711",NA,"practice","bigHsmallH.png","H","H","up_right",0.2,0.2,"h","h","loc","con",1,810.99987
1,"2020-02-03_17h29.57.711",NA,"practice","bigHsmallS.png","S","H","down_left",-0.2,-0.2,"s","s","loc","inc",1,835.000038
1,"2020-02-03_17h29.57.711",NA,"practice","bigSsmallH.png","H","S","up_left",-0.2,0.2,"h","s","loc","inc",0,421.000004
1,"2020-02-03_17h29.57.711",NA,"practice","bigSsmallH.png","H","S","down_right",0.2,-0.2,"h","h","loc","inc",1,721.000195
1,"2020-02-03_17h29.57.711",NA,"practice","bigSsmallH.png","H","S","up_right",0.2,0.2,"h","h","loc","inc",1,653.000116
1,"2020-02-03_17h29.57.711",NA,"practice","bigHsmallS.png","S","H","up_left",-0.2,0.2,"h","s","glo","inc",0,953.000069
1,"2020-02-03_17h29.57.711",NA,"practice","bigSsmallH.png","H","S","down_left",-0.2,-0.2,"s","s","glo","inc",1,369.999886
1,"2020-02-03_17h29.57.711",NA,"practice","bigSsmallH.png","H","S","up_left",-0.2,0.2,"s","s","glo","inc",1,470.000029
1,"2020-02-03_17h29.57.711",NA,"practice","bigSsmallH.png","H","S","down_right",0.2,-0.2,"s","s","glo","inc",1,418.99991
1,"2020-02-03_17h29.57.711",NA,"practice","bigHsmallS.png","S","H","down_right",0.2,-0.2,"h","h","glo","inc",1,534.999847
1,"2020-02-03_17h29.57.711",NA,"practice","bigHsmallH.png","H","H","up_right",0.2,0.2,"h","h","glo","con",1,360.000134
1,"2020-02-03_17h29.57.711",NA,"practice","bigSsmallH.png","H","S","up_right",0.2,0.2,"s","s","glo","inc",1,470.999956
1,"2020-02-03_17h29.57.711",NA,"practice","bigHsmallS.png","S","H","down_left",-0.2,-0.2,"h","h","glo","inc",1,453.000069
1,"2020-02-03_17h29.57.711",1,"test","bigSsmallS.png","S","S","up_right",0.2,0.2,"s","s","loc","con",1,1078.999996
1,"2020-02-03_17h29.57.711",2,"test","bigHsmallH.png","H","H","down_right",0.2,-0.2,"h","h","loc","con",1,703.000069
1,"2020-02-03_17h29.57.711",3,"test","bigHsmallH.png","H","H","down_left",-0.2,-0.2,"h","h","loc","con",1,703.999996
1,"2020-02-03_17h29.57.711",4,"test","bigSsmallH.png","H","S","up_left",-0.2,0.2,"h","h","loc","inc",1,758.000135
1,"2020-02-03_17h29.57.711",5,"test","bigHsmallS.png","S","H","up_left",-0.2,0.2,"s","s","loc","inc",1,734.999895
1,"2020-02-03_17h29.57.711",6,"test","bigSsmallS.png","S","S","up_left",-0.2,0.2,"s","s","loc","con",1,742.999792
1,"2020-02-03_17h29.57.711",7,"test","bigHsmallS.png","S","H","down_left",-0.2,-0.2,"s","s","loc","inc",1,918.99991
1,"2020-02-03_17h29.57.711",8,"test","bigSsmallS.png","S","S","down_right",0.2,-0.2,"s","s","loc","con",1,868.999958
1,"2020-02-03_17h29.57.711",9,"test","bigSsmallH.png","H","S","up_right",0.2,0.2,"h","h","loc","inc",1,710.000038
1,"2020-02-03_17h29.57.711",10,"test","bigHsmallH.png","H","H","up_right",0.2,0.2,"h","h","loc","con",1,769.999981
1,"2020-02-03_17h29.57.711",11,"test","bigSsmallH.png","H","S","down_right",0.2,-0.2,"h","h","loc","inc",1,719.000101
1,"2020-02-03_17h29.57.711",12,"test","bigHsmallH.png","H","H","up_left",-0.2,0.2,"h","h","loc","con",1,702.000141
1,"2020-02-03_17h29.57.711",13,"test","bigHsmallS.png","S","H","down_right",0.2,-0.2,"s","s","loc","inc",1,584.9998
1,"2020-02-03_17h29.57.711",14,"test","bigSsmallH.png","H","S","down_left",-0.2,-0.2,"h","h","loc","inc",1,586.999893
1,"2020-02-03_17h29.57.711",15,"test","bigHsmallS.png","S","H","up_right",0.2,0.2,"s","s","loc","inc",1,685.99987
1,"2020-02-03_17h29.57.711",16,"test","bigSsmallS.png","S","S","down_left",-0.2,-0.2,"s","s","loc","con",1,553.999901
1,"2020-02-03_17h29.57.711",17,"test","bigHsmallS.png","S","H","up_left",-0.2,0.2,"s","s","loc","inc",1,853.000164
1,"2020-02-03_17h29.57.711",18,"test","bigHsmallH.png","H","H","down_left",-0.2,-0.2,"h","h","loc","con",1,587.999821
1,"2020-02-03_17h29.57.711",19,"test","bigSsmallH.png","H","S","up_right",0.2,0.2,"h","h","loc","inc",1,769.999981
1,"2020-02-03_17h29.57.711",20,"test","bigHsmallH.png","H","H","up_right",0.2,0.2,"h","h","loc","con",1,636.000156
1,"2020-02-03_17h29.57.711",21,"test","bigSsmallS.png","S","S","up_left",-0.2,0.2,"s","s","loc","con",1,654.000044
1,"2020-02-03_17h29.57.711",22,"test","bigSsmallH.png","H","S","up_left",-0.2,0.2,"h","h","loc","inc",1,687.999964
1,"2020-02-03_17h29.57.711",23,"test","bigHsmallS.png","S","H","down_right",0.2,-0.2,"s","s","loc","inc",1,670.000076
1,"2020-02-03_17h29.57.711",24,"test","bigHsmallH.png","H","H","down_right",0.2,-0.2,"h","h","loc","con",1,569.000006
1,"2020-02-03_17h29.57.711",25,"test","bigSsmallH.png","H","S","down_right",0.2,-0.2,"h","h","loc","inc",1,619.999886
1,"2020-02-03_17h29.57.711",26,"test","bigSsmallH.png","H","S","down_left",-0.2,-0.2,"h","h","loc","inc",1,668.99991
1,"2020-02-03_17h29.57.711",27,"test","bigSsmallS.png","S","S","down_left",-0.2,-0.2,"s","s","loc","con",1,868.000031
1,"2020-02-03_17h29.57.711",28,"test","bigSsmallS.png","S","S","down_right",0.2,-0.2,"s","s","loc","con",1,584.9998
1,"2020-02-03_17h29.57.711",29,"test","bigHsmallS.png","S","H","up_right",0.2,0.2,"s","s","loc","inc",1,852.999926
1,"2020-02-03_17h29.57.711",30,"test","bigSsmallS.png","S","S","up_right",0.2,0.2,"s","s","loc","con",1,621.000051
1,"2020-02-03_17h29.57.711",31,"test","bigHsmallH.png","H","H","up_left",-0.2,0.2,"h","h","loc","con",1,587.000132
1,"2020-02-03_17h29.57.711",32,"test","bigHsmallS.png","S","H","down_left",-0.2,-0.2,"s","s","loc","inc",1,703.999996
1,"2020-02-03_17h29.57.711",33,"test","bigSsmallS.png","S","S","up_right",0.2,0.2,"s","s","loc","con",1,551.999807
1,"2020-02-03_17h29.57.711",34,"test","bigHsmallS.png","S","H","up_right",0.2,0.2,"s","s","loc","inc",1,502.000093
1,"2020-02-03_17h29.57.711",35,"test","bigSsmallH.png","H","S","down_left",-0.2,-0.2,"h","h","loc","inc",1,687.000036
1,"2020-02-03_17h29.57.711",36,"test","bigHsmallH.png","H","H","down_left",-0.2,-0.2,"h","h","loc","con",1,586.000204
1,"2020-02-03_17h29.57.711",37,"test","bigSsmallS.png","S","S","up_left",-0.2,0.2,"s","s","loc","con",1,469.000101
1,"2020-02-03_17h29.57.711",38,"test","bigHsmallH.png","H","H","up_left",-0.2,0.2,"h","h","loc","con",1,450.999975
1,"2020-02-03_17h29.57.711",39,"test","bigHsmallS.png","S","H","down_right",0.2,-0.2,"s","s","loc","inc",1,665.999889
1,"2020-02-03_17h29.57.711",40,"test","bigSsmallH.png","H","S","up_right",0.2,0.2,"h","h","loc","inc",1,602.999926
1,"2020-02-03_17h29.57.711",41,"test","bigHsmallH.png","H","H","down_right",0.2,-0.2,"h","h","loc","con",1,519.999981
1,"2020-02-03_17h29.57.711",42,"test","bigHsmallH.png","H","H","up_right",0.2,0.2,"h","h","loc","con",1,468.999863
1,"2020-02-03_17h29.57.711",43,"test","bigSsmallS.png","S","S","down_right",0.2,-0.2,"s","s","loc","con",1,355.000019
1,"2020-02-03_17h29.57.711",44,"test","bigSsmallS.png","S","S","down_left",-0.2,-0.2,"s","s","loc","con",1,519.000053
1,"2020-02-03_17h29.57.711",45,"test","bigSsmallH.png","H","S","down_right",0.2,-0.2,"h","h","loc","inc",1,653.000116
1,"2020-02-03_17h29.57.711",46,"test","bigHsmallS.png","S","H","down_left",-0.2,-0.2,"s","s","loc","inc",1,569.000006
1,"2020-02-03_17h29.57.711",47,"test","bigSsmallH.png","H","S","up_left",-0.2,0.2,"h","h","loc","inc",1,635.999918
1,"2020-02-03_17h29.57.711",48,"test","bigHsmallS.png","S","H","up_left",-0.2,0.2,"s","s","loc","inc",1,585.999966
1,"2020-02-03_17h29.57.711",49,"test","bigHsmallS.png","S","H","up_left",-0.2,0.2,"s","s","loc","inc",1,921.000004
1,"2020-02-03_17h29.57.711",50,"test","bigHsmallH.png","H","H","up_right",0.2,0.2,"h","h","loc","con",1,519.999981
1,"2020-02-03_17h29.57.711",51,"test","bigSsmallS.png","S","S","down_left",-0.2,-0.2,"s","s","loc","con",1,501.999855
1,"2020-02-03_17h29.57.711",52,"test","bigSsmallH.png","H","S","down_left",-0.2,-0.2,"h","h","loc","inc",1,675.99988
1,"2020-02-03_17h29.57.711",53,"test","bigSsmallH.png","H","S","up_left",-0.2,0.2,"h","h","loc","inc",1,686.000109
1,"2020-02-03_17h29.57.711",54,"test","bigSsmallS.png","S","S","down_right",0.2,-0.2,"s","s","loc","con",1,553.999901
1,"2020-02-03_17h29.57.711",55,"test","bigSsmallH.png","H","S","up_right",0.2,0.2,"h","h","loc","inc",1,786.999941
1,"2020-02-03_17h29.57.711",56,"test","bigHsmallH.png","H","H","down_right",0.2,-0.2,"h","h","loc","con",1,453.000069
1,"2020-02-03_17h29.57.711",57,"test","bigHsmallS.png","S","H","down_left",-0.2,-0.2,"s","s","loc","inc",1,585.999966
1,"2020-02-03_17h29.57.711",58,"test","bigSsmallH.png","H","S","down_right",0.2,-0.2,"h","h","loc","inc",1,585.999966
1,"2020-02-03_17h29.57.711",59,"test","bigHsmallH.png","H","H","up_left",-0.2,0.2,"h","s","loc","con",0,436.999798
1,"2020-02-03_17h29.57.711",60,"test","bigHsmallH.png","H","H","down_left",-0.2,-0.2,"h","h","loc","con",1,587.000132
1,"2020-02-03_17h29.57.711",61,"test","bigSsmallS.png","S","S","up_left",-0.2,0.2,"s","s","loc","con",1,585.999966
1,"2020-02-03_17h29.57.711",62,"test","bigHsmallS.png","S","H","down_right",0.2,-0.2,"s","h","loc","inc",0,802.000046
1,"2020-02-03_17h29.57.711",63,"test","bigSsmallS.png","S","S","up_right",0.2,0.2,"s","s","loc","con",1,720.999956
1,"2020-02-03_17h29.57.711",64,"test","bigHsmallS.png","S","H","up_right",0.2,0.2,"s","s","loc","inc",1,534.000158
1,"2020-02-03_17h29.57.711",65,"test","bigHsmallS.png","S","H","down_right",0.2,-0.2,"s","s","loc","inc",1,603.000164
1,"2020-02-03_17h29.57.711",66,"test","bigHsmallH.png","H","H","up_left",-0.2,0.2,"h","h","loc","con",1,487.999916
1,"2020-02-03_17h29.57.711",67,"test","bigHsmallS.png","S","H","up_right",0.2,0.2,"s","s","loc","inc",1,554.000139
1,"2020-02-03_17h29.57.711",68,"test","bigSsmallH.png","H","S","up_left",-0.2,0.2,"h","h","loc","inc",1,602.999926
1,"2020-02-03_17h29.57.711",69,"test","bigSsmallH.png","H","S","down_right",0.2,-0.2,"h","h","loc","inc",1,618.999958
1,"2020-02-03_17h29.57.711",70,"test","bigHsmallS.png","S","H","up_left",-0.2,0.2,"s","s","loc","inc",1,820.000172
1,"2020-02-03_17h29.57.711",71,"test","bigSsmallH.png","H","S","up_right",0.2,0.2,"h","h","loc","inc",1,553.999901
1,"2020-02-03_17h29.57.711",72,"test","bigSsmallS.png","S","S","down_right",0.2,-0.2,"s","s","loc","con",1,453.999996
1,"2020-02-03_17h29.57.711",73,"test","bigSsmallS.png","S","S","up_left",-0.2,0.2,"s","s","loc","con",1,470.999956
1,"2020-02-03_17h29.57.711",74,"test","bigHsmallH.png","H","H","up_right",0.2,0.2,"h","h","loc","con",1,403.000116
1,"2020-02-03_17h29.57.711",75,"test","bigSsmallS.png","S","S","up_right",0.2,0.2,"s","s","loc","con",1,585.999966
1,"2020-02-03_17h29.57.711",76,"test","bigSsmallH.png","H","S","down_left",-0.2,-0.2,"h","h","loc","inc",1,569.000006
1,"2020-02-03_17h29.57.711",77,"test","bigSsmallS.png","S","S","down_left",-0.2,-0.2,"s","s","loc","con",1,436.000109
1,"2020-02-03_17h29.57.711",78,"test","bigHsmallH.png","H","H","down_right",0.2,-0.2,"h","h","loc","con",1,385.999918
1,"2020-02-03_17h29.57.711",79,"test","bigHsmallH.png","H","H","down_left",-0.2,-0.2,"h","h","loc","con",1,519.999981
1,"2020-02-03_17h29.57.711",80,"test","bigHsmallS.png","S","H","down_left",-0.2,-0.2,"s","s","loc","inc",1,552.999973
1,"2020-02-03_17h29.57.711",81,"test","bigSsmallH.png","H","S","up_left",-0.2,0.2,"h","h","loc","inc",1,653.000116
1,"2020-02-03_17h29.57.711",82,"test","bigHsmallH.png","H","H","up_right",0.2,0.2,"h","h","loc","con",1,551.999807
1,"2020-02-03_17h29.57.711",83,"test","bigSsmallS.png","S","S","up_left",-0.2,0.2,"s","s","loc","con",1,368.999958
1,"2020-02-03_17h29.57.711",84,"test","bigHsmallS.png","S","H","up_left",-0.2,0.2,"s","s","loc","inc",1,570.999861
1,"2020-02-03_17h29.57.711",85,"test","bigSsmallH.png","H","S","down_right",0.2,-0.2,"h","h","loc","inc",1,604.000092
1,"2020-02-03_17h29.57.711",86,"test","bigSsmallS.png","S","S","up_right",0.2,0.2,"s","s","loc","con",1,436.000109
1,"2020-02-03_17h29.57.711",87,"test","bigSsmallS.png","S","S","down_right",0.2,-0.2,"s","s","loc","con",1,486.999989
1,"2020-02-03_17h29.57.711",88,"test","bigSsmallS.png","S","S","down_left",-0.2,-0.2,"s","s","loc","con",1,465.999842
1,"2020-02-03_17h29.57.711",89,"test","bigHsmallS.png","S","H","down_left",-0.2,-0.2,"s","s","loc","inc",1,619.999886
1,"2020-02-03_17h29.57.711",90,"test","bigHsmallH.png","H","H","down_right",0.2,-0.2,"h","h","loc","con",1,385.999918
1,"2020-02-03_17h29.57.711",91,"test","bigHsmallS.png","S","H","up_right",0.2,0.2,"s","s","loc","inc",1,802.999973
1,"2020-02-03_17h29.57.711",92,"test","bigSsmallH.png","H","S","up_right",0.2,0.2,"h","s","loc","inc",0,387.000084
1,"2020-02-03_17h29.57.711",93,"test","bigHsmallH.png","H","H","up_left",-0.2,0.2,"h","h","loc","con",1,634.000063
1,"2020-02-03_17h29.57.711",94,"test","bigHsmallS.png","S","H","down_right",0.2,-0.2,"s","s","loc","inc",1,503.000021
1,"2020-02-03_17h29.57.711",95,"test","bigHsmallH.png","H","H","down_left",-0.2,-0.2,"h","h","loc","con",1,452.99983
1,"2020-02-03_17h29.57.711",96,"test","bigSsmallH.png","H","S","down_left",-0.2,-0.2,"h","h","loc","inc",1,602.999926
1,"2020-02-03_17h29.57.711",97,"test","bigHsmallS.png","S","H","down_left",-0.2,-0.2,"h","h","glo","inc",1,553.000212
1,"2020-02-03_17h29.57.711",98,"test","bigSsmallH.png","H","S","down_left",-0.2,-0.2,"s","s","glo","inc",1,369.000196
1,"2020-02-03_17h29.57.711",99,"test","bigSsmallH.png","H","S","down_right",0.2,-0.2,"s","s","glo","inc",1,420.000076
1,"2020-02-03_17h29.57.711",100,"test","bigHsmallS.png","S","H","down_right",0.2,-0.2,"h","h","glo","inc",1,404.999971
1,"2020-02-03_17h29.57.711",101,"test","bigHsmallS.png","S","H","up_right",0.2,0.2,"h","h","glo","inc",1,371.000051
1,"2020-02-03_17h29.57.711",102,"test","bigSsmallH.png","H","S","up_left",-0.2,0.2,"s","s","glo","inc",1,286.999941
1,"2020-02-03_17h29.57.711",103,"test","bigSsmallS.png","S","S","down_left",-0.2,-0.2,"s","s","glo","con",1,385.999918
1,"2020-02-03_17h29.57.711",104,"test","bigHsmallH.png","H","H","up_left",-0.2,0.2,"h","h","glo","con",1,402.999878
1,"2020-02-03_17h29.57.711",105,"test","bigHsmallH.png","H","H","down_right",0.2,-0.2,"h","h","glo","con",1,336.999893
1,"2020-02-03_17h29.57.711",106,"test","bigSsmallS.png","S","S","down_right",0.2,-0.2,"s","s","glo","con",1,418.99991
1,"2020-02-03_17h29.57.711",107,"test","bigHsmallS.png","S","H","up_left",-0.2,0.2,"h","h","glo","inc",1,453.000069
1,"2020-02-03_17h29.57.711",108,"test","bigSsmallS.png","S","S","up_right",0.2,0.2,"s","s","glo","con",1,285.000086
1,"2020-02-03_17h29.57.711",109,"test","bigSsmallH.png","H","S","up_right",0.2,0.2,"s","s","glo","inc",1,369.000196
1,"2020-02-03_17h29.57.711",110,"test","bigHsmallH.png","H","H","down_left",-0.2,-0.2,"h","h","glo","con",1,375
1,"2020-02-03_17h29.57.711",111,"test","bigSsmallS.png","S","S","up_left",-0.2,0.2,"s","s","glo","con",1,304.000139
1,"2020-02-03_17h29.57.711",112,"test","bigHsmallH.png","H","H","up_right",0.2,0.2,"h","h","glo","con",1,402.999878
1,"2020-02-03_17h29.57.711",113,"test","bigHsmallS.png","S","H","down_left",-0.2,-0.2,"h","s","glo","inc",0,286.000013
1,"2020-02-03_17h29.57.711",114,"test","bigSsmallS.png","S","S","up_right",0.2,0.2,"s","h","glo","con",0,368.999958
1,"2020-02-03_17h29.57.711",115,"test","bigSsmallS.png","S","S","down_right",0.2,-0.2,"s","s","glo","con",1,385.999918
1,"2020-02-03_17h29.57.711",116,"test","bigSsmallH.png","H","S","down_right",0.2,-0.2,"s","s","glo","inc",1,437.999964
1,"2020-02-03_17h29.57.711",117,"test","bigSsmallH.png","H","S","up_right",0.2,0.2,"s","s","glo","inc",1,450.999975
1,"2020-02-03_17h29.57.711",118,"test","bigHsmallH.png","H","H","up_left",-0.2,0.2,"h","h","glo","con",1,355.000019
1,"2020-02-03_17h29.57.711",119,"test","bigHsmallS.png","S","H","up_right",0.2,0.2,"h","h","glo","inc",1,419.000149
1,"2020-02-03_17h29.57.711",120,"test","bigSsmallH.png","H","S","up_left",-0.2,0.2,"s","s","glo","inc",1,413.000107
1,"2020-02-03_17h29.57.711",121,"test","bigHsmallS.png","S","H","up_left",-0.2,0.2,"h","h","glo","inc",1,453.999996
1,"2020-02-03_17h29.57.711",122,"test","bigSsmallS.png","S","S","up_left",-0.2,0.2,"s","s","glo","con",1,335.999966
1,"2020-02-03_17h29.57.711",123,"test","bigSsmallH.png","H","S","down_left",-0.2,-0.2,"s","s","glo","inc",1,421.999931
1,"2020-02-03_17h29.57.711",124,"test","bigHsmallH.png","H","H","down_right",0.2,-0.2,"h","h","glo","con",1,338.000059
1,"2020-02-03_17h29.57.711",125,"test","bigHsmallS.png","S","H","down_right",0.2,-0.2,"h","h","glo","inc",1,369.000196
1,"2020-02-03_17h29.57.711",126,"test","bigSsmallS.png","S","S","down_left",-0.2,-0.2,"s","s","glo","con",1,302.999973
1,"2020-02-03_17h29.57.711",127,"test","bigHsmallH.png","H","H","down_left",-0.2,-0.2,"h","h","glo","con",1,404.000044
1,"2020-02-03_17h29.57.711",128,"test","bigHsmallH.png","H","H","up_right",0.2,0.2,"h","h","glo","con",1,319.999933
1,"2020-02-03_17h29.57.711",129,"test","bigHsmallS.png","S","H","down_left",-0.2,-0.2,"h","s","glo","inc",0,302.999973
1,"2020-02-03_17h29.57.711",130,"test","bigSsmallH.png","H","S","up_right",0.2,0.2,"s","h","glo","inc",0,321.000099
1,"2020-02-03_17h29.57.711",131,"test","bigSsmallS.png","S","S","down_left",-0.2,-0.2,"s","s","glo","con",1,436.000109
1,"2020-02-03_17h29.57.711",132,"test","bigSsmallH.png","H","S","down_left",-0.2,-0.2,"s","s","glo","inc",1,385.999918
1,"2020-02-03_17h29.57.711",133,"test","bigHsmallH.png","H","H","down_left",-0.2,-0.2,"h","h","glo","con",1,336.999893
1,"2020-02-03_17h29.57.711",134,"test","bigSsmallS.png","S","S","up_right",0.2,0.2,"s","s","glo","con",1,468.999863
1,"2020-02-03_17h29.57.711",135,"test","bigHsmallH.png","H","H","up_left",-0.2,0.2,"h","h","glo","con",1,402.999878
1,"2020-02-03_17h29.57.711",136,"test","bigSsmallS.png","S","S","up_left",-0.2,0.2,"s","s","glo","con",1,335.999966
1,"2020-02-03_17h29.57.711",137,"test","bigHsmallS.png","S","H","up_left",-0.2,0.2,"h","h","glo","inc",1,388.000011
1,"2020-02-03_17h29.57.711",138,"test","bigSsmallS.png","S","S","down_right",0.2,-0.2,"s","s","glo","con",1,440.000057
1,"2020-02-03_17h29.57.711",139,"test","bigHsmallS.png","S","H","down_right",0.2,-0.2,"h","h","glo","inc",1,368.999958
1,"2020-02-03_17h29.57.711",140,"test","bigSsmallH.png","H","S","up_left",-0.2,0.2,"s","s","glo","inc",1,336.999893
1,"2020-02-03_17h29.57.711",141,"test","bigSsmallH.png","H","S","down_right",0.2,-0.2,"s","s","glo","inc",1,436.000109
1,"2020-02-03_17h29.57.711",142,"test","bigHsmallH.png","H","H","up_right",0.2,0.2,"h","h","glo","con",1,325.999975
1,"2020-02-03_17h29.57.711",143,"test","bigHsmallS.png","S","H","up_right",0.2,0.2,"h","h","glo","inc",1,388.000011
1,"2020-02-03_17h29.57.711",144,"test","bigHsmallH.png","H","H","down_right",0.2,-0.2,"h","h","glo","con",1,387.000084
1,"2020-02-03_17h29.57.711",145,"test","bigHsmallH.png","H","H","down_left",-0.2,-0.2,"h","h","glo","con",1,504.000187
1,"2020-02-03_17h29.57.711",146,"test","bigSsmallS.png","S","S","up_left",-0.2,0.2,"s","s","glo","con",1,453.000069
1,"2020-02-03_17h29.57.711",147,"test","bigSsmallS.png","S","S","down_right",0.2,-0.2,"s","s","glo","con",1,453.000069
1,"2020-02-03_17h29.57.711",148,"test","bigSsmallS.png","S","S","down_left",-0.2,-0.2,"s","s","glo","con",1,355.000019
1,"2020-02-03_17h29.57.711",149,"test","bigSsmallH.png","H","S","down_right",0.2,-0.2,"s","s","glo","inc",1,370.000124
1,"2020-02-03_17h29.57.711",150,"test","bigHsmallS.png","S","H","up_right",0.2,0.2,"h","h","glo","inc",1,404.000044
1,"2020-02-03_17h29.57.711",151,"test","bigSsmallH.png","H","S","up_right",0.2,0.2,"s","s","glo","inc",1,502.000093
1,"2020-02-03_17h29.57.711",152,"test","bigHsmallS.png","S","H","down_left",-0.2,-0.2,"h","h","glo","inc",1,434.999943
1,"2020-02-03_17h29.57.711",153,"test","bigHsmallH.png","H","H","down_right",0.2,-0.2,"h","h","glo","con",1,385.999918
1,"2020-02-03_17h29.57.711",154,"test","bigSsmallH.png","H","S","down_left",-0.2,-0.2,"s","s","glo","inc",1,302.999973
1,"2020-02-03_17h29.57.711",155,"test","bigHsmallH.png","H","H","up_left",-0.2,0.2,"h","h","glo","con",1,370.000124
1,"2020-02-03_17h29.57.711",156,"test","bigHsmallH.png","H","H","up_right",0.2,0.2,"h","h","glo","con",1,319.000006
1,"2020-02-03_17h29.57.711",157,"test","bigHsmallS.png","S","H","up_left",-0.2,0.2,"h","s","glo","inc",0,368.999958
1,"2020-02-03_17h29.57.711",158,"test","bigHsmallS.png","S","H","down_right",0.2,-0.2,"h","h","glo","inc",1,369.999886
1,"2020-02-03_17h29.57.711",159,"test","bigSsmallS.png","S","S","up_right",0.2,0.2,"s","s","glo","con",1,402.999878
1,"2020-02-03_17h29.57.711",160,"test","bigSsmallH.png","H","S","up_left",-0.2,0.2,"s","s","glo","inc",1,355.000019
1,"2020-02-03_17h29.57.711",161,"test","bigHsmallS.png","S","H","down_left",-0.2,-0.2,"h","h","glo","inc",1,537.000179
1,"2020-02-03_17h29.57.711",162,"test","bigSsmallH.png","H","S","up_right",0.2,0.2,"s","s","glo","inc",1,453.000069
1,"2020-02-03_17h29.57.711",163,"test","bigHsmallS.png","S","H","up_right",0.2,0.2,"h","h","glo","inc",1,353.000164
1,"2020-02-03_17h29.57.711",164,"test","bigHsmallH.png","H","H","up_right",0.2,0.2,"h","h","glo","con",1,387.000084
1,"2020-02-03_17h29.57.711",165,"test","bigSsmallS.png","S","S","down_right",0.2,-0.2,"s","s","glo","con",1,337.000132
1,"2020-02-03_17h29.57.711",166,"test","bigSsmallS.png","S","S","up_left",-0.2,0.2,"s","s","glo","con",1,418.99991
1,"2020-02-03_17h29.57.711",167,"test","bigHsmallH.png","H","H","down_left",-0.2,-0.2,"h","h","glo","con",1,369.999886
1,"2020-02-03_17h29.57.711",168,"test","bigHsmallH.png","H","H","down_right",0.2,-0.2,"h","h","glo","con",1,470.999956
1,"2020-02-03_17h29.57.711",169,"test","bigSsmallH.png","H","S","down_left",-0.2,-0.2,"s","s","glo","inc",1,337.999821
1,"2020-02-03_17h29.57.711",170,"test","bigSsmallH.png","H","S","up_left",-0.2,0.2,"s","s","glo","inc",1,369.999886
1,"2020-02-03_17h29.57.711",171,"test","bigHsmallH.png","H","H","up_left",-0.2,0.2,"h","h","glo","con",1,402.999878
1,"2020-02-03_17h29.57.711",172,"test","bigHsmallS.png","S","H","up_left",-0.2,0.2,"h","h","glo","inc",1,503.000021
1,"2020-02-03_17h29.57.711",173,"test","bigSsmallS.png","S","S","up_right",0.2,0.2,"s","s","glo","con",1,404.000044
1,"2020-02-03_17h29.57.711",174,"test","bigSsmallS.png","S","S","down_left",-0.2,-0.2,"s","s","glo","con",1,436.000109
1,"2020-02-03_17h29.57.711",175,"test","bigSsmallH.png","H","S","down_right",0.2,-0.2,"s","h","glo","inc",0,852.999926
1,"2020-02-03_17h29.57.711",176,"test","bigHsmallS.png","S","H","down_right",0.2,-0.2,"h","h","glo","inc",1,469.000101
1,"2020-02-03_17h29.57.711",177,"test","bigSsmallH.png","H","S","down_right",0.2,-0.2,"s","s","glo","inc",1,587.000132
1,"2020-02-03_17h29.57.711",178,"test","bigHsmallH.png","H","H","up_left",-0.2,0.2,"h","h","glo","con",1,385.999918
1,"2020-02-03_17h29.57.711",179,"test","bigHsmallS.png","S","H","down_right",0.2,-0.2,"h","h","glo","inc",1,439.00013
1,"2020-02-03_17h29.57.711",180,"test","bigHsmallS.png","S","H","up_left",-0.2,0.2,"h","h","glo","inc",1,453.000069
1,"2020-02-03_17h29.57.711",181,"test","bigHsmallS.png","S","H","up_right",0.2,0.2,"h","h","glo","inc",1,419.000149
1,"2020-02-03_17h29.57.711",182,"test","bigSsmallH.png","H","S","up_left",-0.2,0.2,"s","s","glo","inc",1,370.000124
1,"2020-02-03_17h29.57.711",183,"test","bigHsmallS.png","S","H","down_left",-0.2,-0.2,"h","h","glo","inc",1,420.000076
1,"2020-02-03_17h29.57.711",184,"test","bigSsmallS.png","S","S","up_right",0.2,0.2,"s","s","glo","con",1,519.999981
1,"2020-02-03_17h29.57.711",185,"test","bigSsmallS.png","S","S","down_right",0.2,-0.2,"s","s","glo","con",1,519.999981
1,"2020-02-03_17h29.57.711",186,"test","bigSsmallH.png","H","S","up_right",0.2,0.2,"s","s","glo","inc",1,470.000029
1,"2020-02-03_17h29.57.711",187,"test","bigHsmallH.png","H","H","down_right",0.2,-0.2,"h","h","glo","con",1,319.000006
1,"2020-02-03_17h29.57.711",188,"test","bigSsmallS.png","S","S","up_left",-0.2,0.2,"s","s","glo","con",1,353.000164
1,"2020-02-03_17h29.57.711",189,"test","bigSsmallS.png","S","S","down_left",-0.2,-0.2,"s","s","glo","con",1,453.000069
